chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr8	23536205	23540440	-	NKX3-1	NKX3-1	62	3.95E-1	Simul
chr8	23559963	23564111	-	NKX2-6	NKX2-6	73	2.16E-1	Simul
chr8	23699427	23712320	-	STC1	STC1	63	4.16E-1	Simul
chr8	24151552	24216531	+	ADAM28	ADAM28	69	4.87E-1	Simul
chr8	24241797	24263526	+	ADAMDEC1	ADAMDEC1	50	4.5E-1	Simul
chr8	24298442	24384483	+	ADAM7	ADAM7	109	1.27E-1	Simul
chr8	24770524	24776607	+	NEFM	NEFM	65	8.86E-3	Simul
chr8	25042237	25275598	+	DOCK5	DOCK5	154	1.006E-2	Simul
chr8	25276775	25282170	-	GNRH1	GNRH1	73	3.33E-3	Simul
chr8	25285365	25315992	-	KCTD9	KCTD9	75	3.11E-3	Simul
chr8	25316512	25365436	+	CDCA2	CDCA2	59	2.05E-3	Simul
chr8	25699245	25902913	-	EBF2	EBF2	182	1.14E-1	Simul
chr8	26149006	26230196	+	PPP2R2A	PPP2R2A	63	1.65E-1	Simul
chr8	26240413	26363152	+	BNIP3L	BNIP3L	124	3.2E-1	Simul
chr8	26362201	26371608	-	PNMA2	PNMA2	80	2.29E-1	Simul
chr8	26371790	26515694	+	DPYSL2	DPYSL2	194	3.24E-1	Simul
chr8	26605666	26724790	-	ADRA1A	ADRA1A	166	5.74E-1	Simul
chr8	27092839	27115937	-	STMN4	STMN4	54	3.34E-2	Simul
chr8	27142403	27168836	-	TRIM35	TRIM35	61	4.54E-3	Simul
chr8	27168998	27316903	+	PTK2B	PTK2B	155	8.57E-3	Simul
chr8	27317278	27337400	-	CHRNA2	CHRNA2	92	6.09E-2	Simul
chr8	27348295	27403081	+	EPHX2	EPHX2	132	1.35E-1	Simul
chr8	27454433	27472548	-	CLU	CLU	67	5.7E-1	Simul
chr8	27491384	27534293	+	SCARA3	SCARA3	78	6.01E-1	Simul
chr8	27590834	27630170	-	CCDC25	CCDC25	82	3.35E-1	Simul
chr8	27629465	27670157	+	ESCO2	ESCO2	91	2.4E-1	Simul
chr8	27667136	27695612	-	PBK	PBK	88	3.31E-1	Simul
chr8	27727398	27850244	-	SCARA5	SCARA5	165	6.27E-1	Simul
chr8	27879480	27941388	-	NUGGC	NUGGC	81	7.94E-1	Simul
chr8	27947189	28048673	+	ELP3	ELP3	91	3.84E-1	Simul
chr8	28174502	28200872	+	PNOC	PNOC	74	9.71E-1	Simul
chr8	28203101	28260218	-	ZNF395	ZNF395	68	3.01E-1	Simul
chr8	28205803	28347835	-	FBXO16	FBXO16	91	1.18E-1	Simul
chr8	28351728	28431775	+	FZD3	FZD3	58	7.83E-2	Simul
chr8	28457985	28613116	+	EXTL3	EXTL3	101	1.64E-1	Simul
chr8	28625177	28747759	-	INTS9	INTS9	85	1.63E-1	Simul
chr8	28747910	28922281	+	HMBOX1	HMBOX1	88	2.62E-1	Simul
chr8	28924795	29120641	-	KIF13B	KIF13B	117	2.13E-1	Simul
chr8	29190580	29208185	-	DUSP4	DUSP4	58	1.59E-1	Simul
chr8	29920527	29940723	-	TMEM66	TMEM66	46	3.26E-1	Simul
chr8	29952913	30034724	+	LEPROTL1	LEPROTL1	53	2.9E-1	Simul
chr8	29989339	30002202	-	MBOAT4	MBOAT4	31	2.19E-1	Simul
chr8	30013812	30041156	+	DCTN6	DCTN6	38	2.29E-1	Simul
chr8	30241943	30429778	+	RBPMS	RBPMS	96	9.2E-1	Simul
chr8	30435834	30515768	-	GTF2E2	GTF2E2	46	7.97E-1	Simul
chr8	30535582	30585443	-	GSR	GSR	40	8.44E-1	Simul
chr8	30631972	30671830	-	PPP2CB	PPP2CB	46	6.96E-1	Simul
chr8	30689059	30748122	-	TEX15	TEX15	48	5.71E-1	Simul
chr8	30853320	30891231	-	PURG	PURG	52	9.15E-1	Simul
chr8	30891316	31031285	+	WRN	WRN	105	9.74E-1	Simul
chr8	31496901	32622548	+	NRG1	NRG1	613	3.69E-3	Simul
chr8	33228341	33330940	-	FUT10	FUT10	68	4.41E-1	Simul
chr8	33330903	33371119	-	TTI2	TTI2	49	5.61E-1	Simul
chr8	33342267	33358778	+	MAK16	MAK16	38	4.51E-1	Simul
chr8	33405272	33424643	-	RNF122	RNF122	37	4.47E-1	Simul
chr8	33448855	33457624	-	DUSP26	DUSP26	26	7.07E-1	Simul
chr8	35092974	35654068	+	UNC5D	UNC5D	169	1.21E-1	Simul
chr8	35649364	35653384	+	AC012215.1	AC012215.1	4	2.34E-1	Simul
chr8	36641841	36793646	+	KCNU1	KCNU1	54	6.49E-1	Simul
chr8	37553268	37557537	+	ZNF703	ZNF703	7	4.81E-1	Simul
chr8	37594116	37616619	+	ERLIN2	ERLIN2	16	1.32E-1	Simul
chr8	37620110	37637283	+	PROSC	PROSC	21	1.63E-2	Simul
chr8	37641708	37702414	+	GPR124	GPR124	40	3.18E-2	Simul
chr8	37700785	37707422	-	BRF2	BRF2	36	2.84E-2	Simul
chr8	37716135	37756985	-	RAB11FIP1	RAB11FIP1	38	2.96E-2	Simul
chr8	37791798	37797647	-	GOT1L1	GOT1L1	17	8.16E-1	Simul
chr8	37820515	37824483	-	ADRB3	ADRB3	15	7.29E-1	Simul
chr8	37887858	37917883	+	EIF4EBP1	EIF4EBP1	7	4.1E-1	Simul
chr8	37962759	38001594	+	ASH2L	ASH2L	15	1.12E-2	Simul
chr8	38001166	38008783	-	STAR	STAR	17	1.12E-2	Simul
chr8	38020838	38034248	-	LSM1	LSM1	17	1.39E-2	Simul
chr8	38034050	38070819	+	BAG4	BAG4	19	1.011E-2	Simul
chr8	38082735	38133076	+	DDHD2	DDHD2	24	7.69E-3	Simul
chr8	38120647	38126761	-	PPAPDC1B	PPAPDC1B	18	8.95E-3	Simul
chr8	38127214	38239790	-	WHSC1L1	WHSC1L1	39	2.44E-2	Simul
chr8	38243724	38267045	+	LETM2	LETM2	29	7.71E-2	Simul
chr8	38268655	38326352	-	FGFR1	FGFR1	48	1.48E-1	Simul
chr8	38368351	38386180	-	C8orf86	C8orf86	45	3.32E-1	Simul
chr8	38585703	38710546	+	TACC1	TACC1	74	1.32089033E-4	CONVERGED
chr8	38758752	38831428	+	PLEKHA2	PLEKHA2	68	3.64E-3	Simul
chr8	38831682	38846181	+	HTRA4	HTRA4	44	2.94E-1	Simul
chr8	38846326	38854343	-	TM2D2	TM2D2	43	5.92E-1	Simul
chr8	38854387	38962663	+	ADAM9	ADAM9	70	2.44E-1	Simul
chr8	38964508	39142430	+	ADAM32	ADAM32	69	3.28E-1	Simul
chr8	39442007	39587583	+	ADAM18	ADAM18	97	2.6E-1	Simul
chr8	39601253	39695808	-	ADAM2	ADAM2	70	2.06E-1	Simul
chr8	39759793	39785963	+	IDO1	IDO1	54	2.66E-1	Simul
chr8	39792132	39873910	+	IDO2	IDO2	110	4.47E-1	Simul
chr8	40010988	40012821	+	C8orf4	C8orf4	43	2.31E-1	Simul
chr8	40388108	40755352	-	ZMAT4	ZMAT4	237	4.28E-2	Simul
chr8	41119480	41167016	-	SFRP1	SFRP1	46	1.36E-1	Simul
chr8	41347914	41368499	+	GOLGA7	GOLGA7	60	1.2E-1	Simul
chr8	41386724	41402565	+	GINS4	GINS4	43	1.018E-1	Simul
chr8	41434705	41482520	+	AGPAT6	AGPAT6	70	1.24E-1	Simul
chr8	41502696	41508855	-	NKX6-3	NKX6-3	54	1.11E-1	Simul
chr8	41510738	41754280	-	ANK1	ANK1	174	2.45E-2	Simul
chr8	41786996	41909508	-	KAT6A	KAT6A	63	1.53E-2	Simul
chr8	42010463	42029191	+	AP3M2	AP3M2	37	2.77E-1	Simul
chr8	42032235	42065242	-	PLAT	PLAT	36	2.95E-1	Simul
chr8	42128819	42189973	+	IKBKB	IKBKB	37	5.58E-1	Simul
chr8	42195971	42229326	+	POLB	POLB	33	4.03E-1	Simul
chr8	42231585	42234750	-	DKK4	DKK4	27	6.4E-1	Simul
chr8	42249141	42263415	+	VDAC3	VDAC3	24	6.18E-1	Simul
chr8	42273992	42397069	-	SLC20A2	SLC20A2	53	6.22E-1	Simul
chr8	42396297	42409603	+	SMIM19	SMIM19	35	2.32E-1	Simul
chr8	42552518	42592550	+	CHRNB3	CHRNB3	36	1.51E-1	Simul
chr8	42607762	42651535	-	CHRNA6	CHRNA6	22	1.19E-1	Simul
chr8	42691816	42698468	-	THAP1	THAP1	9	8.7E-2	Simul
chr8	42704779	42752433	-	RNF170	RNF170	16	9.61E-2	Simul
chr8	42752074	42885682	+	HOOK3	HOOK3	24	2.95E-1	Simul
chr8	42889336	42940931	+	FNTA	FNTA	16	2.98E-1	Simul
chr8	42948657	42978577	+	POMK	POMK	13	3.4E-1	Simul
chr8	42995555	43057998	+	HGSNAT	HGSNAT	16	2.85E-1	Simul
chr8	48173166	48648868	+	SPIDR	SPIDR	54	1.66089364E-13	CONVERGED
chr8	48649470	48651648	-	CEBPD	CEBPD	7	5.17E-2	Simul
chr8	48685668	48872743	-	PRKDC	PRKDC	34	1.019E-2	Simul
chr8	48872744	48890720	+	MCM4	MCM4	15	6.13E-3	Simul
chr8	48920959	48977268	+	UBE2V2	UBE2V2	13	5.01E-2	Simul
chr8	49623347	49647870	-	EFCAB1	EFCAB1	32	1.004E-1	Simul
chr8	49830248	49834299	-	SNAI2	SNAI2	29	9.85E-1	Simul
chr8	49966869	49988649	+	C8orf22	C8orf22	32	7.98E-1	Simul
chr8	50822348	51706678	+	SNTG1	SNTG1	296	2.89E-1	Simul
chr8	52232137	52722005	-	PXDNL	PXDNL	221	1.53E-1	Simul
chr8	52730139	52811735	-	PCMTD1	PCMTD1	50	3.51E-1	Simul
chr8	52730142	52730969	+	AC090186.1	AC090186.1	30	4.24E-1	Simul
chr8	53023398	53373519	-	ST18	ST18	187	2.67E-3	Simul
chr8	53446596	53478067	-	FAM150A	FAM150A	48	4.17E-1	Simul
chr8	53535015	53658403	-	RB1CC1	RB1CC1	62	4.91E-2	Simul
chr8	53850990	53853677	+	NPBWR1	NPBWR1	46	7.53E-2	Simul
chr8	54138283	54164257	-	OPRK1	OPRK1	84	4.79E-1	Simul
chr8	54628116	54756118	-	ATP6V1H	ATP6V1H	51	2.54E-1	Simul
chr8	54764367	54871863	+	RGS20	RGS20	31	9.16E-3	Simul
chr8	54879111	54935089	-	TCEA1	TCEA1	18	4.57E-3	Simul
chr8	54958937	55014577	-	LYPLA1	LYPLA1	21	3.74E-3	Simul
chr8	55047769	55060461	+	MRPL15	MRPL15	36	8.14E-3	Simul
chr8	55370494	55373448	+	SOX17	SOX17	51	8.03E-1	Simul
chr8	55528626	55543394	+	RP1	RP1	50	3.55E-1	Simul
chr8	56014948	56454613	+	XKR4	XKR4	254	6.39E-2	Simul
chr8	56608982	56685966	-	TMEM68	TMEM68	52	3.98E-1	Simul
chr8	56685700	56738007	+	TGS1	TGS1	46	2.69E-1	Simul
chr8	56792371	56923940	+	LYN	LYN	101	5.42E-2	Simul
chr8	56979853	56987069	-	RPS20	RPS20	26	4.2E-2	Simul
chr8	57025500	57026541	-	MOS	MOS	13	3.38E-2	Simul
chr8	57073462	57123883	-	PLAG1	PLAG1	27	6.67E-2	Simul
chr8	57124244	57131357	+	CHCHD7	CHCHD7	19	7.03E-1	Simul
chr8	57212568	57233335	-	SDR16C5	SDR16C5	31	4.38E-1	Simul
chr8	57349232	57359293	-	PENK	PENK	44	2.72E-1	Simul
chr8	57870491	57906403	-	IMPAD1	IMPAD1	54	6.74E-1	Simul
chr8	58907067	59116838	+	FAM110B	FAM110B	134	1.19E-1	Simul
chr8	59323822	59364060	+	UBXN2B	UBXN2B	73	1.7E-1	Simul
chr8	59402736	59412795	-	CYP7A1	CYP7A1	46	1.16E-1	Simul
chr8	59465482	59495419	+	SDCBP	SDCBP	42	7.82E-2	Simul
chr8	59496062	59572403	-	NSMAF	NSMAF	62	1.93E-1	Simul
chr8	59717976	60031767	-	TOX	TOX	234	1.31E-1	Simul
chr8	61099905	61193971	-	CA8	CA8	96	2.65E-1	Simul
chr8	61429415	61536186	+	RAB2A	RAB2A	62	1.015E-1	Simul
chr8	61591336	61779465	+	CHD7	CHD7	124	2.03E-1	Simul
chr8	61969716	62414204	+	CLVS1	CLVS1	239	1.26E-1	Simul
chr8	62413115	62627155	-	ASPH	ASPH	153	8.17E-1	Simul
chr8	63161149	63912211	+	NKAIN3	NKAIN3	397	6.13E-1	Simul
chr8	63927637	63951730	-	GGH	GGH	57	7.45E-1	Simul
chr8	63961111	63998612	-	TTPA	TTPA	46	7.6E-1	Simul
chr8	64081111	64125346	+	YTHDF3	YTHDF3	32	5.2E-1	Simul
chr8	65492813	65496181	+	BHLHE22	BHLHE22	29	6.2E-2	Simul
chr8	65500319	65711318	-	CYP7B1	CYP7B1	93	4.1E-2	Simul
chr8	66514693	66546442	-	ARMC1	ARMC1	47	1.82E-1	Simul
chr8	66556968	66683496	+	MTFR1	MTFR1	73	2.91E-1	Simul
chr8	66629744	66754557	-	PDE7A	PDE7A	63	4.62E-1	Simul
chr8	66933794	67012751	+	DNAJC5B	DNAJC5B	69	4.31E-1	Simul
chr8	67039130	67087720	+	TRIM55	TRIM55	55	6.51E-1	Simul
chr8	67088619	67090960	-	CRH	CRH	43	6.32E-1	Simul
chr8	67341262	67342966	+	RRS1	RRS1	35	5.1E-1	Simul
chr8	67342419	67383836	+	ADHFE1	ADHFE1	49	6.9E-1	Simul
chr8	67372237	67430759	+	C8orf46	C8orf46	43	7.21E-1	Simul
chr8	67474409	67526482	-	MYBL1	MYBL1	5	3.11E-1	Simul
chr8	67540721	67579452	-	VCPIP1	VCPIP1	10	7.45E-1	Simul
chr8	67579849	67597799	+	C8orf44	C8orf44	13	8.5E-1	Simul
chr8	67624652	67774257	+	SGK3	SGK3	33	5.99E-1	Simul
chr8	67782983	67834283	+	MCMDC2	MCMDC2	13	3.9E-1	Simul
chr8	67858735	67874825	-	TCF24	TCF24	5	5.07E-1	Simul
chr8	67876333	67968839	-	PPP1R42	PPP1R42	15	8.44E-1	Simul
chr8	67955313	67996018	-	COPS5	COPS5	17	6.55E-1	Simul
chr8	67974660	68108498	+	CSPP1	CSPP1	29	7.23E-1	Simul
chr8	68085746	68255912	-	ARFGEF1	ARFGEF1	49	7.52E-1	Simul
chr8	68334359	68658620	-	CPA6	CPA6	161	4.3E-2	Simul
chr8	68864352	69149265	+	PREX2	PREX2	238	1.72E-1	Simul
chr8	69242956	69731257	+	C8orf34	C8orf34	266	3.49E-1	Simul
chr8	70378858	70573150	+	SULF1	SULF1	198	9.32E-2	Simul
chr8	70579281	70747299	-	SLCO5A1	SLCO5A1	133	1.14E-1	Simul
chr8	70850402	70850635	+	AC090574.1	AC090574.1	31	1.67E-1	Simul
chr8	70963885	70983928	-	PRDM14	PRDM14	55	1.27E-1	Simul
chr8	71021996	71316040	-	NCOA2	NCOA2	113	3.85E-1	Simul
chr8	71485676	71520622	-	TRAM1	TRAM1	45	4.38E-1	Simul
chr8	71547552	71581409	-	LACTB2	LACTB2	46	3.05E-1	Simul
chr8	71581599	71702606	+	XKR9	XKR9	57	2.4E-1	Simul
chr8	72109667	72274467	-	EYA1	EYA1	166	6.74E-2	Simul
chr8	72753783	72756703	-	MSC	MSC	82	1.65E-2	Simul
chr8	72932151	72987852	-	TRPA1	TRPA1	123	4.76E-2	Simul
chr8	73449625	73850584	+	KCNB2	KCNB2	269	4.92E-1	Simul
chr8	73921098	73960357	+	TERF1	TERF1	61	4.9E-1	Simul
chr8	73976774	74036323	-	SBSPON	SBSPON	97	6.2E-1	Simul
chr8	74202505	74208024	-	RPL7	RPL7	47	2.63E-1	Simul
chr8	74206846	74237516	+	RDH10	RDH10	77	4.32E-1	Simul
chr8	74332603	74659943	-	STAU2	STAU2	188	5.18E-1	Simul
chr8	74692331	74791145	-	UBE2W	UBE2W	41	2.12E-1	Simul
chr8	74851403	74884522	-	TCEB1	TCEB1	50	4.12E-1	Simul
chr8	74884671	74895018	+	TMEM70	TMEM70	43	4.77E-1	Simul
chr8	74903586	74941322	+	LY96	LY96	45	1.25E-1	Simul
chr8	75146934	75233563	-	JPH1	JPH1	114	3E-1	Simul
chr8	75233364	75401107	+	GDAP1	GDAP1	101	8.04E-1	Simul
chr8	75736771	75767264	+	PI15	PI15	51	3.7E-1	Simul
chr8	75896749	75946793	+	CRISPLD1	CRISPLD1	49	1.46E-1	Simul
chr8	76320148	76479078	+	HNF4G	HNF4G	120	6.76E-1	Simul
chr8	77593453	77779521	+	ZFHX4	ZFHX4	92	3E-2	Simul
chr8	77892493	77913280	-	PEX2	PEX2	32	8.13E-2	Simul
chr8	79428373	79517502	+	PKIA	PKIA	54	2.24E-1	Simul
chr8	79578281	79632000	+	ZC2HC1A	ZC2HC1A	42	4.59E-1	Simul
chr8	79587977	79717758	-	IL7	IL7	74	6.97E-1	Simul
chr8	80523048	80578410	+	STMN2	STMN2	88	1.12E-1	Simul
chr8	80676244	80680098	-	HEY1	HEY1	55	6.19E-1	Simul
chr8	80830951	80942524	-	MRPS28	MRPS28	49	5.96E-1	Simul
chr8	80870570	81143467	-	TPD52	TPD52	117	1.72E-1	Simul
chr8	81397853	81438500	+	ZBTB10	ZBTB10	43	7.33E-1	Simul
chr8	81540685	81787016	-	ZNF704	ZNF704	100	1.91E-2	Simul
chr8	81880044	82024303	-	PAG1	PAG1	140	1.48E-2	Simul
chr8	82192597	82197012	+	FABP5	FABP5	45	5.04E-1	Simul
chr8	82352560	82359758	-	PMP2	PMP2	45	8.73E-1	Simul
chr8	82370575	82373814	-	FABP9	FABP9	46	8.55E-1	Simul
chr8	82390653	82395498	-	FABP4	FABP4	42	2.15E-1	Simul
chr8	82437215	82443613	-	FABP12	FABP12	38	2.3E-1	Simul
chr8	82570195	82598928	-	IMPA1	IMPA1	39	2.58E-1	Simul
chr8	82605841	82608409	-	SLC10A5	SLC10A5	34	1.31E-1	Simul
chr8	82613568	82645138	-	ZFAND1	ZFAND1	44	2.07E-1	Simul
chr8	82644668	82671750	+	CHMP4C	CHMP4C	54	2.27E-1	Simul
chr8	82711815	82755101	-	SNX16	SNX16	69	1.21E-1	Simul
chr8	85095021	85834079	+	RALYL	RALYL	227	6.88E-1	Simul
chr8	86019381	86058311	+	LRRCC1	LRRCC1	14	5.56E-2	Simul
chr8	86089459	86129387	+	E2F5	E2F5	25	3.12E-1	Simul
chr8	86126310	86132650	-	C8orf59	C8orf59	22	2.75E-1	Simul
chr8	86132815	86196302	+	CA13	CA13	47	4.22E-1	Simul
chr8	86239836	86291243	-	CA1	CA1	46	5.18E-1	Simul
chr8	86285664	86361269	+	CA3	CA3	51	5.61E-1	Simul
chr8	86376080	86393722	+	CA2	CA2	40	5.59E-1	Simul
chr8	86999551	87166457	+	ATP6V0D2	ATP6V0D2	119	5.15E-1	Simul
chr8	87060601	87100850	-	PSKH2	PSKH2	75	4.33E-1	Simul
chr8	87226280	87333375	-	SLC7A13	SLC7A13	75	3.82E-1	Simul
chr8	87354966	87490649	+	WWP1	WWP1	68	5.56E-2	Simul
chr8	87480485	87526586	-	RMDN1	RMDN1	52	7.91E-2	Simul
chr8	87497058	87573726	+	CPNE3	CPNE3	73	1.05E-1	Simul
chr8	87566204	87755903	-	CNGB3	CNGB3	158	5.72E-1	Simul
chr8	87878669	88627447	+	CNBD1	CNBD1	298	2.07E-1	Simul
chr8	88882972	88886296	-	DCAF4L2	DCAF4L2	16	5.63E-1	Simul
chr8	89044236	89340254	-	MMP16	MMP16	140	5.76E-1	Simul
chr8	90769974	90803291	+	RIPK2	RIPK2	50	6.61E-2	Simul
chr8	90914086	90940116	+	OSGIN2	OSGIN2	45	2.57E-1	Simul
chr8	90945563	91015456	-	NBN	NBN	50	4.27E-1	Simul
chr8	91013632	91064320	+	DECR1	DECR1	39	2.15E-1	Simul
chr8	91070835	91107703	-	CALB1	CALB1	35	2.39E-1	Simul
chr8	91634222	91803860	-	TMEM64	TMEM64	80	1.29E-1	Simul
chr8	91803777	91971636	+	NECAB1	NECAB1	82	1.17E-1	Simul
chr8	92006023	92053292	-	TMEM55A	TMEM55A	33	7.89E-2	Simul
chr8	92082423	92099323	+	OTUD6B	OTUD6B	28	6.76E-2	Simul
chr8	92114059	92231464	+	LRRC69	LRRC69	51	7.81E-1	Simul
chr8	92221721	92410378	+	SLC26A7	SLC26A7	92	8.28E-1	Simul
chr8	92967202	93115514	-	RUNX1T1	RUNX1T1	61	9.51E-2	Simul
chr8	93895757	94029901	-	TRIQK	TRIQK	54	6.86E-2	Simul
chr8	94710788	94743755	+	FAM92A1	FAM92A1	39	5.54E-2	Simul
chr8	94741583	94753245	-	RBM12B	RBM12B	29	3.94E-2	Simul
chr8	94752348	94753001	+	RBM12B-AS1	RBM12B-AS1	26	8.19E-2	Simul
chr8	94767071	94831462	+	TMEM67	TMEM67	40	9.47E-2	Simul
chr8	94870034	94938294	+	PDP1	PDP1	61	2.85E-1	Simul
chr8	95139398	95229531	-	CDH17	CDH17	121	7.39E-1	Simul
chr8	95261480	95274578	-	GEM	GEM	55	5.19E-1	Simul
chr8	95384187	95487337	-	RAD54B	RAD54B	52	5.96E-1	Simul
chr8	95390604	95449180	-	FSBP	FSBP	36	4.87E-1	Simul
chr8	95499920	95565757	-	KIAA1429	KIAA1429	58	4.19E-1	Simul
chr8	95558770	95560630	+	AC023632.1	AC023632.1	36	3.55E-1	Simul
chr8	95653301	95719694	+	ESRP1	ESRP1	73	1.83E-1	Simul
chr8	95731930	95806064	+	DPY19L4	DPY19L4	66	1.66E-1	Simul
chr8	95825538	95893974	+	INTS8	INTS8	62	3.41E-1	Simul
chr8	95891997	95908906	-	CCNE2	CCNE2	54	4.27E-1	Simul
chr8	95907994	96128683	+	NDUFAF6	NDUFAF6	143	7.79E-1	Simul
chr8	95938199	95961639	-	TP53INP1	TP53INP1	58	7.59E-1	Simul
chr8	96146031	96168912	+	PLEKHF2	PLEKHF2	83	9.31E-1	Simul
chr8	96257146	96281429	-	C8orf37	C8orf37	80	6.43E-1	Simul
chr8	97154561	97173020	-	GDF6	GDF6	45	3.07E-1	Simul
chr8	97238147	97247862	-	UQCRB	UQCRB	42	8.94E-1	Simul
chr8	97251625	97273838	-	MTERFD1	MTERFD1	46	8.76E-1	Simul
chr8	97273942	97349223	+	PTDSS1	PTDSS1	98	5.41E-1	Simul
chr8	97505578	97624000	+	SDC2	SDC2	143	2.98E-2	Simul
chr8	97657454	98161882	+	CPQ	CPQ	171	8.62E-1	Simul
chr8	98285716	98290176	-	TSPYL5	TSPYL5	50	5.49563895E-4	CONVERGED
chr8	98656406	98740998	+	MTDH	MTDH	61	7.06E-1	Simul
chr8	98787284	98865241	+	LAPTM4B	LAPTM4B	96	2.16E-1	Simul
chr8	98881067	99048944	+	MATN2	MATN2	165	2.88E-1	Simul
chr8	99037078	99058697	-	RPL30	RPL30	71	1.95E-1	Simul
chr8	99076538	99105838	+	C8orf47	C8orf47	71	2.42E-1	Simul
chr8	99114571	99129469	-	HRSP12	HRSP12	64	2.29E-1	Simul
chr8	99129524	99172062	+	POP1	POP1	86	3.07E-2	Simul
chr8	99202060	99306621	-	NIPAL2	NIPAL2	100	3.01E-2	Simul
chr8	99413630	99955055	-	STK3	STK3	158	4.47E-1	Simul
chr8	99439249	99445076	+	KCNS2	KCNS2	32	1.95E-1	Simul
chr8	99956630	99964332	+	OSR2	OSR2	11	2.5E-1	Simul
chr8	100025493	100889808	+	VPS13B	VPS13B	257	6.4E-1	Simul
chr8	100885427	100906290	-	COX6C	COX6C	33	3.83E-1	Simul
chr8	100973163	101143496	-	RGS22	RGS22	75	4.71E-1	Simul
chr8	101145587	101158028	-	FBXO43	FBXO43	44	4.38E-1	Simul
chr8	101162811	101166230	+	POLR2K	POLR2K	37	7.41E-1	Simul
chr8	101170133	101271506	+	SPAG1	SPAG1	58	8.12E-1	Simul
chr8	101269287	101348446	-	RNF19A	RNF19A	73	9.1E-1	Simul
chr8	101521979	101572012	-	ANKRD46	ANKRD46	74	2.05E-1	Simul
chr8	101585115	101675643	-	SNX31	SNX31	102	2.3E-1	Simul
chr8	101698043	101735037	-	PABPC1	PABPC1	72	2.1E-2	Simul
chr8	101928752	101965616	-	YWHAZ	YWHAZ	58	4.97E-1	Simul
chr8	102190105	102218421	-	ZNF706	ZNF706	50	8.68E-1	Simul
chr8	102504659	102681954	+	GRHL2	GRHL2	155	1.13E-1	Simul
chr8	102698770	103137135	-	NCALD	NCALD	269	1.24E-1	Simul
chr8	103216729	103251346	-	RRM2B	RRM2B	68	6.17E-1	Simul
chr8	103265239	103425069	-	UBR5	UBR5	78	4.2E-1	Simul
chr8	103563799	103573245	+	ODF1	ODF1	81	8.24E-1	Simul
chr8	103661006	103668130	-	KLF10	KLF10	64	7.82E-1	Simul
chr8	103838584	103906092	-	AZIN1	AZIN1	74	4.76E-1	Simul
chr8	104033290	104085279	+	ATP6V1C1	ATP6V1C1	102	8.61E-1	Simul
chr8	104145190	104153703	-	C8orf56	C8orf56	97	8.58E-1	Simul
chr8	104152937	104242533	+	BAALC	BAALC	122	6.77E-1	Simul
chr8	104310660	104345094	+	FZD6	FZD6	60	1.51E-1	Simul
chr8	104383742	104395225	+	CTHRC1	CTHRC1	65	1.29E-1	Simul
chr8	104410862	104427417	-	SLC25A32	SLC25A32	70	4.08E-2	Simul
chr8	104426941	104455681	+	DCAF13	DCAF13	55	3.62E-2	Simul
chr8	104512975	105268322	+	RIMS2	RIMS2	287	8.97E-2	Simul
chr8	105342551	105479281	-	DPYS	DPYS	123	1.54E-1	Simul
chr8	105351314	105368917	+	DCSTAMP	DCSTAMP	81	7.54E-1	Simul
chr8	105501458	105601252	-	LRP12	LRP12	48	4.84E-1	Simul
chr8	106330919	106816760	+	ZFPM2	ZFPM2	249	4.31E-1	Simul
chr8	107282472	107764922	+	OXR1	OXR1	274	1.84E-1	Simul
chr8	107771710	107782473	-	ABRA	ABRA	39	4.64E-2	Simul
chr8	108261720	108510283	-	ANGPT1	ANGPT1	193	1.33E-1	Simul
chr8	108911543	109095913	-	RSPO2	RSPO2	120	8.38E-2	Simul
chr8	109213444	109447562	-	EIF3E	EIF3E	102	1.14E-2	Simul
chr8	109455829	109499145	+	EMC2	EMC2	55	1.96E-2	Simul
chr8	109619078	109799844	-	TMEM74	TMEM74	109	6.91E-2	Simul
chr8	110098849	110131813	+	TRHR	TRHR	56	3.65E-1	Simul
chr8	110253147	110346614	-	NUDCD1	NUDCD1	50	2.71E-1	Simul
chr8	110346552	110358182	+	ENY2	ENY2	28	1.64E-1	Simul
chr8	110374705	110542559	+	PKHD1L1	PKHD1L1	101	9.44E-2	Simul
chr8	110551939	110578225	+	EBAG9	EBAG9	49	1.94E-1	Simul
chr8	110586206	110704020	-	SYBU	SYBU	93	3.24E-1	Simul
chr8	110975873	110988076	-	KCNV1	KCNV1	17	5.71E-1	Simul
chr8	113235156	114449328	-	CSMD3	CSMD3	391	5.29E-1	Simul
chr8	116420723	116821899	-	TRPS1	TRPS1	140	1.13E-3	Simul
chr8	117654368	117779164	-	EIF3H	EIF3H	102	3.69E-1	Simul
chr8	117778741	117861702	+	UTP23	UTP23	68	7.18E-1	Simul
chr8	117858173	117887105	-	RAD21	RAD21	59	7.13E-1	Simul
chr8	117950437	117956726	+	AARD	AARD	55	7.67E-1	Simul
chr8	117962511	118188953	+	SLC30A8	SLC30A8	160	9.59E-1	Simul
chr8	118532951	118552501	+	MED30	MED30	43	5.1E-1	Simul
chr8	118806728	119124092	-	EXT1	EXT1	195	3.01E-1	Simul
chr8	119201697	119634234	-	SAMD12	SAMD12	292	6.28E-1	Simul
chr8	119935795	119964439	-	TNFRSF11B	TNFRSF11B	76	4.17E-1	Simul
