chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr7	156432974	156469824	+	RNF32	RNF32	10	5.07E-2	Simul
chr7	156461645	156685924	-	LMBR1	LMBR1	12	6.19E-2	Simul
chr7	156742416	156765876	+	NOM1	NOM1	6	1.6E-3	Simul
chr7	156786744	156803345	-	MNX1	MNX1	10	3.08E-3	Simul
chr7	156902673	156903764	+	AC006967.1	AC006967.1	1	1.19E-1	Simul
chr7	156931606	157062066	+	UBE3C	UBE3C	6	7.34426537E-4	CONVERGED
chr7	157128074	157210133	+	DNAJB6	DNAJB6	6	8.61E-2	Simul
chr7	157318476	157320019	+	AC006372.1	AC006372.1	4	3.11E-1	Simul
chr7	157331749	158380480	-	PTPRN2	PTPRN2	34	6.08E-1	Simul
chr7	158424002	158497520	-	NCAPG2	NCAPG2	7	2.34E-1	Simul
chr7	158523685	158622944	-	ESYT2	ESYT2	7	2.44E-1	Simul
chr7	158649268	158749438	+	WDR60	WDR60	1	4.05E-1	Simul
chr8	142090	150563	-	RP11-585F1.10	RP11-585F1.10	1	7.77E-1	Simul
chr8	182136	197342	+	ZNF596	ZNF596	2	7.55E-1	Simul
chr8	356427	421225	+	FBXO25	FBXO25	2	2.69E-1	Simul
chr8	439802	495781	-	TDRP	TDRP	5	4.06E-2	Simul
chr8	564745	688106	-	ERICH1	ERICH1	8	2.14E-1	Simul
chr8	1449531	1656642	+	DLGAP2	DLGAP2	8	2.4E-1	Simul
chr8	1703943	1734738	+	CLN8	CLN8	1	1.63E-1	Simul
chr8	1772141	1906807	+	ARHGEF10	ARHGEF10	15	3.94E-1	Simul
chr8	1922043	1955102	+	KBTBD11	KBTBD11	20	4.04E-1	Simul
chr8	1993154	2113475	+	MYOM2	MYOM2	26	1.6E-1	Simul
chr8	2792874	4852494	-	CSMD1	CSMD1	143	4.52E-1	Simul
chr8	6264112	6501144	+	MCPH1	MCPH1	6	9.11E-1	Simul
chr8	6357171	6420930	-	ANGPT2	ANGPT2	3	7.26E-1	Simul
chr8	6565877	6617184	+	AGPAT5	AGPAT5	4	2.03E-1	Simul
chr8	6728096	6735544	-	DEFB1	DEFB1	4	7.42E-1	Simul
chr8	6782214	6783598	-	DEFA6	DEFA6	3	5.33E-2	Simul
chr8	6793343	6795860	-	DEFA4	DEFA4	3	4.9E-2	Simul
chr8	6835170	6837602	-	DEFA1	DEFA1	3	4.72E-2	Simul
chr8	6854287	6875778	-	DEFA1B	DEFA1B	3	7.38E-1	Simul
chr8	6873390	6875823	-	DEFA3	DEFA3	3	7.28E-1	Simul
chr8	6912830	6914256	-	DEFA5	DEFA5	2	6.1E-1	Simul
chr8	8175257	8244008	-	SGK223	SGK223	17	1.29E-2	Simul
chr8	8559447	8561616	+	CLDN23	CLDN23	9	1.39E-1	Simul
chr8	8640863	8751155	-	MFHAS1	MFHAS1	8	2E-2	Simul
chr8	8859656	8974256	+	ERI1	ERI1	12	1.027E-2	Simul
chr8	8993764	9009084	-	PPP1R3B	PPP1R3B	9	1.44E-1	Simul
chr8	9413423	9639856	+	TNKS	TNKS	42	2.9E-2	Simul
chr8	9911777	10286401	+	MSRA	MSRA	49	5.61E-3	Simul
chr8	10383055	10411676	+	PRSS55	PRSS55	5	5.11E-2	Simul
chr8	10463858	10569697	-	RP1L1	RP1L1	62	4.28754132E-4	CONVERGED
chr8	10530146	10558103	+	C8orf74	C8orf74	44	6.29394614E-4	CONVERGED
chr8	10581277	10697357	-	SOX7	SOX7	307	2.16764325E-4	CONVERGED
chr8	10753554	11058875	-	XKR6	XKR6	99	1.14790535E-4	CONVERGED
chr8	11141924	11185646	+	MTMR9	MTMR9	20	1.46E-1	Simul
chr8	11188396	11189717	+	SLC35G5	SLC35G5	9	2.59E-1	Simul
chr8	11225910	11296167	+	C8orf12	C8orf12	12	1.87E-2	Simul
chr8	11278971	11332224	-	FAM167A	FAM167A	17	2.42E-2	Simul
chr8	11351509	11422113	+	BLK	BLK	25	1.023E-2	Simul
chr8	11534467	11617511	+	GATA4	GATA4	19	4.93E-2	Simul
chr8	11618895	11620309	+	C8orf49	C8orf49	10	9.18E-2	Simul
chr8	11627147	11644855	+	NEIL2	NEIL2	15	1.21E-1	Simul
chr8	11653081	11696818	+	FDFT1	FDFT1	20	1.32E-1	Simul
chr8	11700032	11726957	-	CTSB	CTSB	14	1.02E-1	Simul
chr8	11831445	11832108	-	DEFB136	DEFB136	8	2.6E-3	Simul
chr8	11839829	11842099	+	DEFB135	DEFB135	9	2.77E-3	Simul
chr8	11850691	11853821	-	DEFB134	DEFB134	8	2.46E-3	Simul
chr8	12579402	12613582	-	LONRF1	LONRF1	6	1.1E-1	Simul
chr8	12803150	12889012	+	KIAA1456	KIAA1456	4	9.42E-1	Simul
chr8	12940869	13373167	-	DLC1	DLC1	23	2.1E-2	Simul
chr8	13424351	13425796	+	C8orf48	C8orf48	3	4.34E-2	Simul
chr8	13947372	15095848	-	SGCZ	SGCZ	31	2.07E-1	Simul
chr8	15274723	15624158	+	TUSC3	TUSC3	16	2.18E-1	Simul
chr8	15965386	16424999	-	MSR1	MSR1	17	4.91E-1	Simul
chr8	16849677	16859690	-	FGF20	FGF20	6	6.98E-1	Simul
chr8	16884746	16980153	+	MICU3	MICU3	4	4.59E-1	Simul
chr8	17013537	17082308	+	ZDHHC2	ZDHHC2	2	2.62E-1	Simul
chr8	17155538	17271037	-	MTMR7	MTMR7	6	8.61E-1	Simul
chr8	17354596	17428082	+	SLC7A2	SLC7A2	10	3.65E-1	Simul
chr8	17433941	17501580	+	PDGFRL	PDGFRL	9	3.21E-1	Simul
chr8	17501303	17658426	-	MTUS1	MTUS1	17	1.57E-2	Simul
chr8	17721888	17767874	-	FGL1	FGL1	3	5.75E-3	Simul
chr8	17780348	17885478	+	PCM1	PCM1	3	5.35E-3	Simul
chr8	17913933	17942494	-	ASAH1	ASAH1	3	5.14E-2	Simul
chr8	18027985	18081198	+	NAT1	NAT1	7	7.51E-1	Simul
chr8	18248754	18258728	+	NAT2	NAT2	157	9.33E-2	Simul
chr8	18384810	18942240	-	PSD3	PSD3	21	6.83E-1	Simul
chr8	19171127	19253729	+	SH2D4A	SH2D4A	6	2.71E-1	Simul
chr8	19261671	19615540	-	CSGALNACT1	CSGALNACT1	29	1.086E-1	Simul
chr8	19674650	19709594	+	INTS10	INTS10	56	1.19E-1	Simul
chr8	19759227	19824769	+	LPL	LPL	243	2.15E-2	Simul
chr8	20002365	20040717	-	SLC18A1	SLC18A1	24	8.21E-1	Simul
chr8	20054877	20084330	+	ATP6V1B2	ATP6V1B2	4	7.51E-1	Simul
chr8	20103675	20161474	-	LZTS1	LZTS1	5	1.85E-1	Simul
chr8	21547914	21669869	-	GFRA2	GFRA2	3	6.54E-1	Simul
chr8	21766383	21771371	-	DOK2	DOK2	6	7.28E-1	Simul
chr8	21777179	21864096	+	XPO7	XPO7	8	6.64E-1	Simul
chr8	21881635	21894408	+	NPM2	NPM2	4	2.6E-1	Simul
chr8	21899908	21906320	+	FGF17	FGF17	5	2.97E-1	Simul
chr8	21906505	21940038	+	DMTN	DMTN	4	2.5E-1	Simul
chr8	21946669	21962409	+	FAM160B2	FAM160B2	2	1.23E-1	Simul
chr8	21964382	21966932	-	NUDT18	NUDT18	2	1.47E-1	Simul
chr8	21971927	21990897	-	HR	HR	3	1.88E-1	Simul
chr8	21995532	21999464	-	REEP4	REEP4	3	5.07E-1	Simul
chr8	22004337	22014597	-	LGI3	LGI3	2	3.4E-1	Simul
chr8	22014425	22021992	+	SFTPC	SFTPC	2	3.24E-1	Simul
chr8	22022248	22069839	+	BMP1	BMP1	2	3.64E-1	Simul
chr8	22077221	22089854	-	PHYHIP	PHYHIP	2	3.58E-1	Simul
chr8	22224761	22291642	+	SLC39A14	SLC39A14	2	5.87E-1	Simul
chr8	22298331	22398652	+	PPP3CC	PPP3CC	3	1.64E-1	Simul
chr8	22402498	22433301	+	SORBS3	SORBS3	2	1.43E-1	Simul
chr8	22435791	22455538	+	PDLIM2	PDLIM2	2	1.31E-1	Simul
chr8	22457113	22461663	+	C8orf58	C8orf58	2	1.29E-1	Simul
chr8	22462144	22479027	+	CCAR2	CCAR2	2	1.34E-1	Simul
chr8	22477930	22526661	-	BIN3	BIN3	3	2.21E-1	Simul
chr8	22545171	22550815	-	EGR3	EGR3	2	5.17E-1	Simul
chr8	22570768	22857513	-	PEBP4	PEBP4	11	5.49E-1	Simul
chr8	22844929	22877712	+	RHOBTB2	RHOBTB2	1	1.79E-1	Simul
chr8	22877645	22926692	-	TNFRSF10B	TNFRSF10B	1	1.65E-1	Simul
chr8	22941867	22974950	+	TNFRSF10C	TNFRSF10C	1	4.48E-1	Simul
chr8	22993100	23021543	-	TNFRSF10D	TNFRSF10D	2	4.27E-1	Simul
chr8	23047964	23082639	-	TNFRSF10A	TNFRSF10A	2	4.24E-1	Simul
chr8	23101149	23119512	+	CHMP7	CHMP7	3	4.84E-1	Simul
chr8	23127632	23153792	+	R3HCC1	R3HCC1	5	1.73E-1	Simul
chr8	23154701	23282841	-	LOXL2	LOXL2	11	6.74E-2	Simul
chr8	23243295	23315208	-	ENTPD4	ENTPD4	8	5.6E-2	Simul
chr8	23386317	23432976	+	SLC25A37	SLC25A37	21	1.74E-1	Simul
chr8	23536205	23540440	-	NKX3-1	NKX3-1	4	6.89E-1	Simul
chr8	23559963	23564111	-	NKX2-6	NKX2-6	6	5.86E-2	Simul
chr8	24151552	24216531	+	ADAM28	ADAM28	9	6.68E-1	Simul
chr8	24241797	24263526	+	ADAMDEC1	ADAMDEC1	2	7.76E-1	Simul
chr8	24298442	24384483	+	ADAM7	ADAM7	2	7.13E-1	Simul
chr8	25042237	25275598	+	DOCK5	DOCK5	8	3.55E-1	Simul
chr8	25276775	25282170	-	GNRH1	GNRH1	4	2.1E-1	Simul
chr8	25285365	25315992	-	KCTD9	KCTD9	4	1.9E-1	Simul
chr8	25316512	25365436	+	CDCA2	CDCA2	2	2.89E-1	Simul
chr8	25699245	25902913	-	EBF2	EBF2	17	1.7E-2	Simul
chr8	26149006	26230196	+	PPP2R2A	PPP2R2A	12	5.92E-1	Simul
chr8	26240413	26363152	+	BNIP3L	BNIP3L	11	3.25E-1	Simul
chr8	26362201	26371608	-	PNMA2	PNMA2	4	1.49E-1	Simul
chr8	26371790	26515694	+	DPYSL2	DPYSL2	14	5.98E-1	Simul
chr8	26605666	26724790	-	ADRA1A	ADRA1A	13	4.85E-1	Simul
chr8	27092839	27115937	-	STMN4	STMN4	4	5.34E-1	Simul
chr8	27142403	27168836	-	TRIM35	TRIM35	5	5.58E-1	Simul
chr8	27168998	27316903	+	PTK2B	PTK2B	10	8.21E-1	Simul
chr8	27317278	27337400	-	CHRNA2	CHRNA2	4	9.54E-1	Simul
chr8	27348295	27403081	+	EPHX2	EPHX2	4	8.66E-1	Simul
chr8	27454433	27472548	-	CLU	CLU	5	4.52E-1	Simul
chr8	27491384	27534293	+	SCARA3	SCARA3	6	4.74E-1	Simul
chr8	27590834	27630170	-	CCDC25	CCDC25	4	8E-1	Simul
chr8	27629465	27670157	+	ESCO2	ESCO2	4	9.64E-1	Simul
chr8	27667136	27695612	-	PBK	PBK	3	2.62E-1	Simul
chr8	27727398	27850244	-	SCARA5	SCARA5	4	1.47E-3	Simul
chr8	27947189	28048673	+	ELP3	ELP3	1	9.89E-2	Simul
chr8	28174502	28200872	+	PNOC	PNOC	4	5.07E-2	Simul
chr8	28203101	28260218	-	ZNF395	ZNF395	4	4.83E-2	Simul
chr8	28205803	28347835	-	FBXO16	FBXO16	4	4.87E-2	Simul
chr8	28351728	28431775	+	FZD3	FZD3	1	4.98E-2	Simul
chr8	28457985	28613116	+	EXTL3	EXTL3	5	8.3E-2	Simul
chr8	28625177	28747759	-	INTS9	INTS9	9	3.56E-3	Simul
chr8	28747910	28922281	+	HMBOX1	HMBOX1	16	3.99E-3	Simul
chr8	28924795	29120641	-	KIF13B	KIF13B	15	1.03E-2	Simul
chr8	29190580	29208185	-	DUSP4	DUSP4	9	4.89E-1	Simul
chr8	29920527	29940723	-	TMEM66	TMEM66	2	5.32E-1	Simul
chr8	30241943	30429778	+	RBPMS	RBPMS	6	7.94E-1	Simul
chr8	30435834	30515768	-	GTF2E2	GTF2E2	4	7.2E-1	Simul
chr8	30535582	30585443	-	GSR	GSR	4	7.22E-1	Simul
chr8	30631972	30671830	-	PPP2CB	PPP2CB	3	6.36E-1	Simul
chr8	30689059	30748122	-	TEX15	TEX15	2	3.98E-3	Simul
chr8	30853320	30891231	-	PURG	PURG	3	2.64157988E-4	CONVERGED
chr8	30891316	31031285	+	WRN	WRN	3	3.21641392E-4	CONVERGED
chr8	31496901	32622548	+	NRG1	NRG1	25	6.23E-1	Simul
chr8	33228341	33330940	-	FUT10	FUT10	3	4.94E-1	Simul
chr8	33330903	33371119	-	TTI2	TTI2	2	3.74E-1	Simul
chr8	33342267	33358778	+	MAK16	MAK16	1	2.17E-1	Simul
chr8	33405272	33424643	-	RNF122	RNF122	1	2.31E-1	Simul
chr8	35092974	35654068	+	UNC5D	UNC5D	4	7.38E-1	Simul
chr8	35649364	35653384	+	AC012215.1	AC012215.1	1	6.56E-1	Simul
chr8	36641841	36793646	+	KCNU1	KCNU1	4	2.23E-2	Simul
chr8	37641708	37702414	+	GPR124	GPR124	1	2.19E-1	Simul
chr8	37700785	37707422	-	BRF2	BRF2	1	2.15E-1	Simul
chr8	37716135	37756985	-	RAB11FIP1	RAB11FIP1	1	2.08E-1	Simul
chr8	37962759	38001594	+	ASH2L	ASH2L	1	8.46E-2	Simul
chr8	38001166	38008783	-	STAR	STAR	1	8.27E-2	Simul
chr8	38020838	38034248	-	LSM1	LSM1	1	8.73E-2	Simul
chr8	38034050	38070819	+	BAG4	BAG4	3	9.8E-2	Simul
chr8	38082735	38133076	+	DDHD2	DDHD2	2	1.38E-1	Simul
chr8	38120647	38126761	-	PPAPDC1B	PPAPDC1B	2	1.09E-1	Simul
chr8	38127214	38239790	-	WHSC1L1	WHSC1L1	2	1.17E-1	Simul
chr8	38243724	38267045	+	LETM2	LETM2	2	1.018E-1	Simul
chr8	38268655	38326352	-	FGFR1	FGFR1	5	4.87E-2	Simul
chr8	38368351	38386180	-	C8orf86	C8orf86	3	3.12E-2	Simul
chr8	38585703	38710546	+	TACC1	TACC1	5	2.12E-1	Simul
chr8	38758752	38831428	+	PLEKHA2	PLEKHA2	4	3.12E-2	Simul
chr8	38831682	38846181	+	HTRA4	HTRA4	3	1.85E-2	Simul
chr8	38846326	38854343	-	TM2D2	TM2D2	2	5.53E-1	Simul
chr8	38854387	38962663	+	ADAM9	ADAM9	8	2.17E-1	Simul
chr8	38964508	39142430	+	ADAM32	ADAM32	5	1.74E-1	Simul
chr8	39442007	39587583	+	ADAM18	ADAM18	3	8.37E-2	Simul
chr8	39601253	39695808	-	ADAM2	ADAM2	2	4.03E-1	Simul
chr8	40010988	40012821	+	C8orf4	C8orf4	5	9.14E-1	Simul
chr8	40388108	40755352	-	ZMAT4	ZMAT4	13	3.4E-2	Simul
chr8	41119480	41167016	-	SFRP1	SFRP1	2	2.34E-1	Simul
chr8	41347914	41368499	+	GOLGA7	GOLGA7	1	3.06E-1	Simul
chr8	41386724	41402565	+	GINS4	GINS4	2	3.58E-1	Simul
chr8	41434705	41482520	+	AGPAT6	AGPAT6	9	1.13675935E-9	CONVERGED
chr8	41502696	41508855	-	NKX6-3	NKX6-3	8	1.04560793E-9	CONVERGED
chr8	41510738	41754280	-	ANK1	ANK1	12	1.68612935E-9	CONVERGED
chr8	41786996	41909508	-	KAT6A	KAT6A	1	3.72E-1	Simul
chr8	42032235	42065242	-	PLAT	PLAT	1	8.49E-1	Simul
chr8	42128819	42189973	+	IKBKB	IKBKB	4	9.12E-1	Simul
chr8	42195971	42229326	+	POLB	POLB	3	7.84E-1	Simul
chr8	42231585	42234750	-	DKK4	DKK4	2	7.51E-1	Simul
chr8	42249141	42263415	+	VDAC3	VDAC3	1	5.85E-1	Simul
chr8	42273992	42397069	-	SLC20A2	SLC20A2	1	8.57E-1	Simul
chr8	42396297	42409603	+	SMIM19	SMIM19	2	3.39E-1	Simul
chr8	48173166	48648868	+	SPIDR	SPIDR	1	2.59E-1	Simul
chr8	48685668	48872743	-	PRKDC	PRKDC	1	8.98E-1	Simul
chr8	48872744	48890720	+	MCM4	MCM4	1	8.99E-1	Simul
chr8	48920959	48977268	+	UBE2V2	UBE2V2	1	8.91E-1	Simul
chr8	49623347	49647870	-	EFCAB1	EFCAB1	2	9.17E-1	Simul
chr8	49830248	49834299	-	SNAI2	SNAI2	2	1.63E-1	Simul
chr8	49966869	49988649	+	C8orf22	C8orf22	7	3.36E-1	Simul
chr8	50822348	51706678	+	SNTG1	SNTG1	8	2.81E-1	Simul
chr8	52232137	52722005	-	PXDNL	PXDNL	7	7.93E-1	Simul
chr8	52730139	52811735	-	PCMTD1	PCMTD1	3	2.66E-1	Simul
chr8	52730142	52730969	+	AC090186.1	AC090186.1	2	7.24E-1	Simul
chr8	53023398	53373519	-	ST18	ST18	4	7.83E-1	Simul
chr8	53446596	53478067	-	FAM150A	FAM150A	2	5.46E-1	Simul
chr8	53535015	53658403	-	RB1CC1	RB1CC1	4	5.5E-1	Simul
chr8	53850990	53853677	+	NPBWR1	NPBWR1	1	6.4E-1	Simul
chr8	54138283	54164257	-	OPRK1	OPRK1	3	1.86E-1	Simul
chr8	54628116	54756118	-	ATP6V1H	ATP6V1H	2	8.56E-2	Simul
chr8	54764367	54871863	+	RGS20	RGS20	2	8.87E-2	Simul
chr8	54879111	54935089	-	TCEA1	TCEA1	1	3.67E-1	Simul
chr8	55047769	55060461	+	MRPL15	MRPL15	3	8.5E-1	Simul
chr8	55370494	55373448	+	SOX17	SOX17	2	3.96E-1	Simul
chr8	55528626	55543394	+	RP1	RP1	2	3.26E-2	Simul
chr8	56014948	56454613	+	XKR4	XKR4	5	6.35E-1	Simul
chr8	56792371	56923940	+	LYN	LYN	5	3.22E-1	Simul
chr8	57025500	57026541	-	MOS	MOS	1	6.26E-1	Simul
chr8	57073462	57123883	-	PLAG1	PLAG1	9	3.26E-1	Simul
chr8	57124244	57131357	+	CHCHD7	CHCHD7	8	3E-1	Simul
chr8	57212568	57233335	-	SDR16C5	SDR16C5	3	3.92E-1	Simul
chr8	57349232	57359293	-	PENK	PENK	3	3.48E-1	Simul
chr8	57870491	57906403	-	IMPAD1	IMPAD1	6	8.14E-1	Simul
chr8	58907067	59116838	+	FAM110B	FAM110B	6	1.14E-1	Simul
chr8	59323822	59364060	+	UBXN2B	UBXN2B	9	4.76E-2	Simul
chr8	59402736	59412795	-	CYP7A1	CYP7A1	7	3.83E-2	Simul
chr8	59465482	59495419	+	SDCBP	SDCBP	3	2.47E-1	Simul
chr8	59496062	59572403	-	NSMAF	NSMAF	4	3.09E-1	Simul
chr8	59717976	60031767	-	TOX	TOX	11	2.04E-1	Simul
chr8	61099905	61193971	-	CA8	CA8	3	9.28E-1	Simul
chr8	61591336	61779465	+	CHD7	CHD7	3	7.13E-1	Simul
chr8	61969716	62414204	+	CLVS1	CLVS1	13	2.62E-2	Simul
chr8	62413115	62627155	-	ASPH	ASPH	7	9.99E-1	Simul
chr8	63161149	63912211	+	NKAIN3	NKAIN3	8	3.58E-1	Simul
chr8	64081111	64125346	+	YTHDF3	YTHDF3	1	8.18E-1	Simul
chr8	65492813	65496181	+	BHLHE22	BHLHE22	4	4.39E-2	Simul
chr8	65500319	65711318	-	CYP7B1	CYP7B1	5	7.45E-3	Simul
chr8	66514693	66546442	-	ARMC1	ARMC1	1	9.24E-1	Simul
chr8	66556968	66683496	+	MTFR1	MTFR1	4	9.69E-1	Simul
chr8	66629744	66754557	-	PDE7A	PDE7A	3	8.8E-1	Simul
chr8	66933794	67012751	+	DNAJC5B	DNAJC5B	3	5.25E-1	Simul
chr8	67039130	67087720	+	TRIM55	TRIM55	3	2.84E-1	Simul
chr8	67088619	67090960	-	CRH	CRH	3	2.72E-1	Simul
chr8	67341262	67342966	+	RRS1	RRS1	1	1.1E-1	Simul
chr8	67342419	67383836	+	ADHFE1	ADHFE1	3	2.8E-1	Simul
chr8	67372237	67430759	+	C8orf46	C8orf46	3	2.71E-1	Simul
chr8	67474409	67526482	-	MYBL1	MYBL1	1	7.07E-1	Simul
chr8	67579849	67597799	+	C8orf44	C8orf44	1	7.1E-1	Simul
chr8	67624652	67774257	+	SGK3	SGK3	1	7.14E-1	Simul
chr8	67782983	67834283	+	MCMDC2	MCMDC2	1	4.77E-1	Simul
chr8	67858735	67874825	-	TCF24	TCF24	1	4.9E-1	Simul
chr8	67876333	67968839	-	PPP1R42	PPP1R42	1	4.63E-1	Simul
chr8	67974660	68108498	+	CSPP1	CSPP1	1	3.91E-1	Simul
chr8	68085746	68255912	-	ARFGEF1	ARFGEF1	4	3.37E-1	Simul
chr8	68334359	68658620	-	CPA6	CPA6	10	3.93E-1	Simul
chr8	68864352	69149265	+	PREX2	PREX2	10	9.37E-1	Simul
chr8	69242956	69731257	+	C8orf34	C8orf34	10	9.84E-1	Simul
chr8	70378858	70573150	+	SULF1	SULF1	10	9.14E-1	Simul
chr8	70579281	70747299	-	SLCO5A1	SLCO5A1	7	2.73E-1	Simul
chr8	70963885	70983928	-	PRDM14	PRDM14	5	6.86E-1	Simul
chr8	71021996	71316040	-	NCOA2	NCOA2	12	9.24E-1	Simul
chr8	71485676	71520622	-	TRAM1	TRAM1	5	1.82E-2	Simul
chr8	71547552	71581409	-	LACTB2	LACTB2	2	7.63E-3	Simul
chr8	71581599	71702606	+	XKR9	XKR9	1	9.04E-1	Simul
chr8	72109667	72274467	-	EYA1	EYA1	12	6.25E-1	Simul
chr8	72753783	72756703	-	MSC	MSC	3	5.25E-1	Simul
chr8	72932151	72987852	-	TRPA1	TRPA1	9	2.25E-1	Simul
chr8	73449625	73850584	+	KCNB2	KCNB2	11	8.11E-1	Simul
chr8	73921098	73960357	+	TERF1	TERF1	2	3.38E-1	Simul
chr8	73976774	74036323	-	SBSPON	SBSPON	1	9.26E-1	Simul
chr8	74202505	74208024	-	RPL7	RPL7	4	6.02E-2	Simul
chr8	74206846	74237516	+	RDH10	RDH10	8	1.27E-1	Simul
chr8	74332603	74659943	-	STAU2	STAU2	10	6.9E-1	Simul
chr8	74692331	74791145	-	UBE2W	UBE2W	2	5.78E-3	Simul
chr8	74851403	74884522	-	TCEB1	TCEB1	3	8.14E-3	Simul
chr8	74884671	74895018	+	TMEM70	TMEM70	2	2.91E-1	Simul
chr8	74903586	74941322	+	LY96	LY96	2	2.86E-1	Simul
chr8	75146934	75233563	-	JPH1	JPH1	8	9.55E-2	Simul
chr8	75233364	75401107	+	GDAP1	GDAP1	10	6.81E-1	Simul
chr8	75736771	75767264	+	PI15	PI15	3	5.63E-1	Simul
chr8	75896749	75946793	+	CRISPLD1	CRISPLD1	2	1.15E-3	Simul
chr8	76320148	76479078	+	HNF4G	HNF4G	4	8.08E-1	Simul
chr8	77593453	77779521	+	ZFHX4	ZFHX4	2	5.78E-1	Simul
chr8	77892493	77913280	-	PEX2	PEX2	1	9.77E-1	Simul
chr8	79428373	79517502	+	PKIA	PKIA	1	7.07E-1	Simul
chr8	79578281	79632000	+	ZC2HC1A	ZC2HC1A	1	5.95E-1	Simul
chr8	79587977	79717758	-	IL7	IL7	4	2.28E-3	Simul
chr8	80523048	80578410	+	STMN2	STMN2	4	3.28E-1	Simul
chr8	80870570	81143467	-	TPD52	TPD52	2	1.08E-1	Simul
chr8	81397853	81438500	+	ZBTB10	ZBTB10	6	4.39E-2	Simul
chr8	81540685	81787016	-	ZNF704	ZNF704	3	7.51E-2	Simul
chr8	81880044	82024303	-	PAG1	PAG1	7	4.99E-1	Simul
chr8	82192597	82197012	+	FABP5	FABP5	1	3.71E-1	Simul
chr8	82352560	82359758	-	PMP2	PMP2	2	9.86E-1	Simul
chr8	82370575	82373814	-	FABP9	FABP9	2	9.78E-1	Simul
chr8	82390653	82395498	-	FABP4	FABP4	3	2.16E-2	Simul
chr8	82437215	82443613	-	FABP12	FABP12	3	2.3E-2	Simul
chr8	82570195	82598928	-	IMPA1	IMPA1	1	6.7E-1	Simul
chr8	82605841	82608409	-	SLC10A5	SLC10A5	2	8.9E-1	Simul
chr8	82613568	82645138	-	ZFAND1	ZFAND1	5	2.74E-1	Simul
chr8	82644668	82671750	+	CHMP4C	CHMP4C	6	3.22E-1	Simul
chr8	82711815	82755101	-	SNX16	SNX16	10	2.75E-1	Simul
chr8	85095021	85834079	+	RALYL	RALYL	5	8.94E-1	Simul
chr8	86089459	86129387	+	E2F5	E2F5	1	1.84E-1	Simul
chr8	86126310	86132650	-	C8orf59	C8orf59	1	1.81E-1	Simul
chr8	86132815	86196302	+	CA13	CA13	1	2.04E-1	Simul
chr8	86239836	86291243	-	CA1	CA1	2	1.21E-1	Simul
chr8	86285664	86361269	+	CA3	CA3	2	1.006E-1	Simul
chr8	86376080	86393722	+	CA2	CA2	1	7.31E-2	Simul
chr8	86999551	87166457	+	ATP6V0D2	ATP6V0D2	7	5.49E-1	Simul
chr8	87060601	87100850	-	PSKH2	PSKH2	4	4.22E-1	Simul
chr8	87226280	87333375	-	SLC7A13	SLC7A13	2	1.65E-1	Simul
chr8	87354966	87490649	+	WWP1	WWP1	3	2.25E-1	Simul
chr8	87480485	87526586	-	RMDN1	RMDN1	6	4E-1	Simul
chr8	87497058	87573726	+	CPNE3	CPNE3	6	4.29E-1	Simul
chr8	87566204	87755903	-	CNGB3	CNGB3	10	6.16E-1	Simul
chr8	87878669	88627447	+	CNBD1	CNBD1	10	9.39E-1	Simul
chr8	88882972	88886296	-	DCAF4L2	DCAF4L2	1	4.97E-1	Simul
chr8	89044236	89340254	-	MMP16	MMP16	61	3.18E-1	Simul
chr8	90769974	90803291	+	RIPK2	RIPK2	3	7.41E-1	Simul
chr8	90945563	91015456	-	NBN	NBN	1	3.35E-1	Simul
chr8	91013632	91064320	+	DECR1	DECR1	1	3.56E-1	Simul
chr8	91070835	91107703	-	CALB1	CALB1	1	3.42E-1	Simul
chr8	92006023	92053292	-	TMEM55A	TMEM55A	3	2.79E-1	Simul
chr8	92082423	92099323	+	OTUD6B	OTUD6B	4	2.32E-1	Simul
chr8	92114059	92231464	+	LRRC69	LRRC69	3	1.78E-1	Simul
chr8	92221721	92410378	+	SLC26A7	SLC26A7	3	1.26E-1	Simul
chr8	93895757	94029901	-	TRIQK	TRIQK	7	1.74E-1	Simul
chr8	94870034	94938294	+	PDP1	PDP1	4	3.32E-1	Simul
chr8	95139398	95229531	-	CDH17	CDH17	11	9.04E-1	Simul
chr8	95261480	95274578	-	GEM	GEM	5	6.87E-1	Simul
chr8	95499920	95565757	-	KIAA1429	KIAA1429	2	5.67E-1	Simul
chr8	95558770	95560630	+	AC023632.1	AC023632.1	2	5.79E-1	Simul
chr8	95653301	95719694	+	ESRP1	ESRP1	2	6.14E-1	Simul
chr8	95731930	95806064	+	DPY19L4	DPY19L4	4	2.67E-3	Simul
chr8	95825538	95893974	+	INTS8	INTS8	4	2.37897029E-5	CONVERGED
chr8	95891997	95908906	-	CCNE2	CCNE2	2	9.13027791E-6	CONVERGED
chr8	95907994	96128683	+	NDUFAF6	NDUFAF6	17	3.67516169E-5	CONVERGED
chr8	95938199	95961639	-	TP53INP1	TP53INP1	7	4.56367951E-5	CONVERGED
chr8	96146031	96168912	+	PLEKHF2	PLEKHF2	6	2.23E-2	Simul
chr8	96257146	96281429	-	C8orf37	C8orf37	10	2.62E-1	Simul
chr8	97154561	97173020	-	GDF6	GDF6	2	4.58E-2	Simul
chr8	97238147	97247862	-	UQCRB	UQCRB	1	4.74E-1	Simul
